ID,V_Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,Label
2706,2251,-0.104363449,0.637290721,0.932988076,-0.870866075,0.270894706,-1.544364976,1.441515778,-0.568562799,-0.416420653,-0.477266455,0.064479426,0.61038834,0.870593416,-0.076200841,-0.105556976,0.058865481,-0.598354928,-1.139381311,-0.516847368,0.059197732,-0.254712717,-0.641217358,0.405999765,0.720581125,-1.417747344,0.210891443,-0.06907247,0.013122387,0.059853801,1.897775553,0
96245,65689,1.27161989,0.111828081,0.168903387,0.318111284,-0.097810473,-0.218108903,-0.13372847,0.045936106,-0.002165914,0.114766202,0.560870441,0.248706807,-0.612535345,0.585334544,0.515552808,0.785283814,-0.927513412,0.338476283,0.49730974,-0.112559037,-0.28465429,-0.859909396,0.04389239,-0.535325234,0.259721282,0.113157881,-0.038153425,-0.004546256,0.0026075,-1.640611241,0
87074,61532,-0.791327738,1.043547538,1.921355673,-0.349288728,0.090091864,-1.255280705,0.848312587,-0.083880265,-0.558309539,-1.057186745,-0.119371962,-0.333962431,-0.648144376,-0.296078541,0.560671327,0.566177944,-0.04108029,-0.225757123,-0.818568374,-0.094627926,-0.218329105,-0.783583803,-0.156178101,0.649419515,0.147973331,0.001582371,-0.01187558,0.08134167,0.003175541,-1.21070758,0
172660,121196,2.113050976,-0.45349281,-1.720823665,-0.931315155,0.178557857,-0.462123429,-0.1279907,0.000864332,0.887859145,0.013584108,0.229844965,-0.169572325,-1.913455285,0.919711313,0.163554911,0.361054974,-0.639785171,0.111078647,0.997210741,-0.247703051,-0.328920677,-0.973054168,0.361601894,0.059842616,-0.402732355,0.550331019,-0.117551599,-0.082420408,0.005878487,-0.066514734,0
183738,125936,-0.911005034,0.52460866,2.649561392,1.109104753,0.002876373,1.071561107,-0.262421728,0.44202043,0.546844923,-0.608197007,-1.502651623,0.825779278,1.287533047,-1.177084335,-0.766547016,-0.610799056,0.097963302,0.144300022,0.995405633,0.357850906,-0.049516109,0.267959655,-0.296083917,0.694247209,0.600721005,-0.388980681,0.402907289,0.159720524,0.023889096,2.097455994,0
121570,76247,-0.092075403,-0.585942564,2.320779084,-1.661806877,-0.893355923,0.909776437,-0.712689295,-0.014523297,-1.794421704,1.045997982,-1.209422149,-0.597312571,1.882237066,-1.508135577,0.144849291,-1.048883965,0.812807673,-0.041976609,0.739750178,0.009524956,-0.227065621,0.19286567,-0.209722552,-0.72989305,-0.166504472,-0.064777575,0.048414715,-0.105464161,0.026748107,-2.248389137,0
135580,81319,-0.533380568,0.902507751,0.998556633,-0.591581313,0.799392956,0.693115022,0.628217847,0.144847016,-0.044034714,0.349553955,0.228072531,-0.401330788,-0.936818282,0.228970113,0.663368382,0.449593324,-0.914329782,0.235444698,0.444953377,0.245223352,-0.327160042,-0.707309585,-0.170193208,-1.390251006,-0.137968551,0.15414676,0.210320043,-0.073108151,0.011955731,3.311007083,0
234,160,1.156655542,0.303104742,0.306722786,0.518833,-0.073702699,-0.25433348,-0.033448087,0.026763627,-0.363785651,-0.185486893,1.988109042,1.411253953,0.873313876,-0.215539776,0.563352052,0.335744275,-0.012771588,-0.343898125,-0.263823554,-0.045984249,-0.21246797,-0.552971311,0.143601291,-0.010886992,0.13566504,0.110758284,-0.013048156,0.034606149,0.00180418,4.383211284,0
283176,171426,0.170849157,0.887168918,0.159829018,0.076677289,1.109858182,-0.307966833,1.114972616,-0.291931741,-0.479357522,0.162778813,0.81909933,0.457643237,-0.10119754,0.286990147,-0.532250342,0.126711366,-1.115150282,0.596818087,-0.555767865,-0.139971089,0.348207782,1.09837521,-0.256246331,0.777345838,0.029081016,-0.593495132,-0.276900869,-0.233500674,0.001192427,4.968821634,0
3288,2838,-1.603793594,-1.16489318,2.412456227,-1.460532763,-0.747951641,-0.328524962,-0.435497229,0.197256526,-0.849109019,0.007591013,0.871275541,-0.303859913,-0.312858279,-0.626048096,-0.789600351,1.605756268,-0.1393958,-0.39251982,0.269382243,0.161494958,0.443072152,1.032224457,-0.198250689,0.35097783,0.446161579,-0.149176579,-0.066784309,0.153070097,0.188023041,-5.305741581,0
24333,33184,-1.758650389,1.319463788,-1.082453651,1.675260543,-3.557431282,1.711457665,2.97685548,-0.205079776,-0.339870008,0.425844885,-0.280945229,-0.044592993,0.411122201,0.406311025,1.901785107,-0.396845509,0.377886533,-0.188085009,0.864180875,-1.124316477,-0.055967569,1.139437394,0.165676075,0.204836341,-1.113508952,-0.279333394,0.034991276,-0.329110396,0.814822066,6.692345638,0
119106,75339,1.142959879,-0.607511779,1.234386702,0.50742862,-1.017541079,1.02731033,-1.212241624,0.486607131,-0.629994983,0.802138032,1.216308659,0.848576762,0.088897661,-0.059749349,0.259813956,-1.584961517,0.17413148,0.990647896,-1.602503113,-0.589357631,-0.282076571,-0.171382675,0.126100126,-0.337613512,0.081463251,-0.3631308,0.114723648,0.019562511,0.012146335,0.580045458,0
231681,146880,-0.219094542,-0.673303791,-1.752888,-1.439163292,3.937745513,2.645571428,-0.265099826,0.898966211,0.027223679,-0.307234068,-0.38694251,0.195325857,-0.304620813,0.509826145,-0.238657285,-0.165060116,-0.593125179,-0.795956389,-0.293859893,0.053473098,0.047361182,-0.175091853,0.654994568,0.684154742,-2.139992593,-0.145008953,0.305906807,0.381503525,0.007487229,-0.234978025,0
45716,42472,-0.921152043,0.0849747,-0.13445111,-2.912772087,1.878028712,3.486546808,-0.064878634,-0.049403806,-1.653533288,-0.031744675,-0.238890401,-1.070594005,-0.0264435,-0.042686728,0.273701899,1.505970181,-0.361865164,-0.819628857,0.411094458,0.015180477,0.960556584,0.015581445,-0.294289398,1.022302591,0.816446738,-0.184949517,0.127172619,0.01356249,0.130123958,0.704852058,0
160740,113598,-0.180493205,0.957214012,0.096847475,-0.65510309,0.388460904,-1.086216619,0.941069438,-0.139645668,0.274967145,-0.085093451,-1.184827507,-0.318401262,-0.75777546,0.205979508,-0.287341942,-0.019628367,-0.446197666,-0.627900852,-0.053575839,0.037110497,-0.314721268,-0.679841497,0.086363377,-0.133533049,-0.464955173,0.151512449,0.347386281,0.146761473,0.010852567,-2.587102564,0
283202,171445,-0.850917504,0.786849028,0.876981754,-1.218447019,1.220226542,-0.742954426,1.097141139,-0.085385055,-0.363822474,-1.128820837,-1.112657417,-0.596881706,-0.831742457,0.479663667,0.332682178,-0.016847848,-0.69501863,0.106688207,-0.784741147,-0.148137649,0.246612232,0.57748051,-0.613282158,0.625664608,1.152002722,-0.078085328,-0.038720704,0.046646939,0.001998529,0.326618814,0
157361,109848,0.956442268,-2.260993924,-0.700658198,0.679479779,-0.920070782,1.248925535,-0.675470454,0.245133255,2.849824095,-0.629771934,0.622949225,-2.015094412,1.611371256,1.37210732,-0.155111441,1.160792051,-0.646983588,1.881099422,-0.124880101,0.870719164,0.398076158,0.279780085,-0.369891012,-0.378992602,-0.451016336,-0.350479623,-0.056816092,0.050299551,0.675278456,-2.524745536,0
269808,163791,2.055987768,0.156287223,-2.090671538,0.281143541,0.802744833,-0.558763531,0.290208779,-0.168210983,0.055499653,-0.231265881,0.982137232,0.838346387,0.254042175,-0.700398952,-0.596612471,0.417374119,0.255585229,0.305584742,0.391267637,-0.10220438,-0.195884694,-0.477731696,0.163509388,0.274070416,-0.046758583,0.313876987,-0.08300342,-0.050936287,0.014149105,-3.828443866,0
83413,59843,0.932606261,-0.715568936,1.031284788,0.271354192,-1.29393074,-0.399073938,-0.453991562,-0.03577427,0.928556377,-0.501343178,-0.499662139,0.961451318,1.000263894,-0.607167555,0.200098851,0.127151497,-0.131860762,-0.48323873,0.187848576,0.285476699,-0.04314318,-0.146492001,-0.077820947,0.489798842,0.092000615,0.980760966,-0.038011134,0.055489526,0.185789638,1.314268454,0
116117,74155,-1.846573677,0.738169228,-0.129949313,-0.217811475,-0.505773402,-1.35895583,0.432846239,0.279851111,-0.921950982,-0.559721674,-0.348359508,0.706596994,1.085452617,0.733941999,0.838059708,-0.055793062,0.363662467,-0.899294894,1.232287401,-0.384157273,-0.224124658,-0.790433026,0.177261343,0.482494431,-0.75816989,1.06704694,-0.45100209,-0.039777202,0.12307672,2.367791049,0
26200,33953,1.129296492,0.182989578,0.268469349,0.484807987,-0.008216311,0.174525518,-0.205847236,0.259161116,-0.181038578,-0.199764605,2.007462419,0.885825495,-0.305008246,0.062270599,0.942142317,0.112941105,0.324059873,-0.644249162,-0.619283664,-0.165779797,-0.172856941,-0.532577097,0.16852961,-0.351681634,0.011741853,0.138544984,0.004407538,0.003565528,0.002372063,-1.135568236,0
278645,168340,-0.579095319,2.036866434,-2.773594267,-0.343219286,1.76938843,-1.326526735,1.201669054,0.089268659,-0.871383332,-1.758934017,-0.60915241,0.23386394,1.432633685,-2.503598517,-0.665367454,0.575446191,1.971486851,0.737891212,-0.317306601,-0.168068788,0.08449583,0.292676981,-0.200927101,0.079042832,-0.054508243,0.529691485,-0.627646231,-0.216461892,0.001123272,-0.752650331,0
218309,141265,-0.334875604,-0.369382251,1.179583172,-1.116873359,-0.827742713,2.383271983,-1.658719438,1.254084656,0.221434266,-0.161785598,-0.11836113,1.165006701,0.736329148,-0.689412885,-0.657792302,-2.041183873,0.515302927,1.164776309,-1.052559199,-0.713255716,0.044663532,0.997019954,0.139771935,-1.609869274,-1.174527436,-0.008564912,0.056106608,0.043673052,0.014081415,-1.113848888,0
189305,128346,0.153745446,0.713297948,0.861287421,0.884658152,0.403354782,0.412303514,0.47598252,0.213041112,-0.446737,-0.115137006,0.833785971,0.813321022,-0.088213262,0.244536389,-0.348523566,-0.173637883,-0.344772404,0.022568373,0.982116828,-0.00593078,-0.362953293,-1.082646193,0.244489907,0.595631536,-0.302829974,-1.012185538,0.033481623,-0.060539803,0.034182878,9.418900633,0
29164,35352,-2.577862957,-2.161939757,2.711656702,0.945652088,1.232784617,-1.352473423,-0.551451973,0.161594621,0.552474787,-0.553840855,-1.146698912,-0.893490924,-1.693861662,-0.177017102,0.304881056,0.412017605,-0.615493254,0.616593704,-0.987695319,0.799666084,0.398521452,0.29971257,0.419582033,0.302919541,0.59694094,-0.360627138,-0.24181642,-0.083833522,0.22446251,-2.471623356,0
25839,33793,-1.447787653,0.686909749,0.794449587,-0.357639866,0.390396317,-1.295501269,0.676193321,0.339929525,-0.852337535,-0.824751728,-0.032946437,0.597667261,0.29164533,0.658155698,0.27374998,-0.121579954,0.051456635,-1.315236856,-0.947709176,0.153434574,-0.160010697,-0.78665487,0.217355107,0.380428794,-0.298668627,-0.021565811,0.171296292,0.024501967,0.061236547,8.152037821,0
35213,38020,0.472706267,1.848091221,-2.725721081,1.212830035,1.627354775,-0.33212972,0.459941658,0.456274859,-0.840619534,-1.302620696,1.447112304,0.361760822,0.981955761,-3.249046132,0.580384993,1.216637803,2.477100606,1.895783037,0.029166861,0.079258754,-0.108759658,-0.129377961,-0.04295848,-1.669246898,-0.31459541,-0.314414983,0.160162335,-0.079212084,0.002465388,2.360526559,0
209284,137495,-1.93511475,2.458720197,-1.391227735,0.568890358,1.102414279,-0.371026013,1.589389256,-0.229945593,0.755171914,2.073072091,1.159915598,-0.358804258,-1.51011937,-1.374067185,-0.530683477,-0.656869478,0.955774843,0.776193148,0.626717322,0.833412493,-0.235519874,0.311885016,-0.185600423,0.557539026,0.337607963,-0.429159711,0.92490826,0.539614942,0.061496009,2.439859147,0
112618,72734,-1.878355936,1.803083772,0.686628561,0.927489604,-1.079336481,-0.089174844,-0.837452278,1.260646188,-0.606150471,-0.581165576,-0.605950609,0.775812197,0.889427668,0.797019155,1.488547876,0.124892777,0.345669249,-0.136242869,-0.030087647,-0.390540772,0.305236648,0.373109922,0.214856856,0.08364074,-0.664283363,-0.5211773,-0.650642419,-0.078336769,0.004738526,0.905206446,0
267562,162831,1.886558001,-0.588650202,0.062605464,0.218545369,-1.016013217,-0.460633574,-0.742532195,-0.035360216,1.462592017,-0.299609151,-0.637729567,1.029044991,1.20160324,-0.472773771,0.862452366,0.331199653,-0.617439435,-0.029124472,-0.285979868,-0.051242762,0.103687637,0.450659564,0.240107749,0.018517216,-0.460000311,-0.0854523,0.035978356,-0.021551236,0.060925946,4.491849758,0
66885,52264,-2.935299313,0.593874102,1.884700659,0.730207221,-0.976021817,1.066178644,0.798293038,-1.39498596,1.295179296,1.657869565,0.809300011,-0.379403237,-1.303579073,-0.853186145,0.592286872,0.094728459,-0.729359182,0.926089418,1.042188754,-0.806808546,0.467458681,0.091812293,0.062775928,-0.033514105,0.238652223,-0.427510493,-1.710094758,-0.232790312,0.194887826,-0.470548345,0
152653,97436,1.997777386,-0.598409398,-0.045881966,0.415362325,-0.813000371,0.087394096,-1.18012875,0.163951253,3.008147699,-0.335074016,-0.573763456,-3.416467382,-0.183275894,1.495180565,0.310890159,0.857230006,0.078030391,0.697647413,-0.359568679,-0.30453075,-0.167439009,-0.209750564,0.350825266,0.395282246,-0.630303348,0.440794483,-0.065944041,-0.029555085,0.019299708,2.273312339,0
17564,28814,1.353432167,-0.807447469,1.00592497,-0.810383737,-1.293049753,-0.020298234,-1.237125524,0.00554473,-0.298307211,0.55456581,-0.901616662,-0.256645689,1.726749874,-0.911809726,1.259829058,1.890816947,-0.432549437,-0.512743045,0.411793029,0.251290117,0.408801274,1.152520424,-0.217316883,-0.385784927,0.458150843,-0.005631977,0.050601062,0.026989801,0.050176341,-0.957110997,0
211910,138629,1.951814898,-0.413217778,-0.33743512,0.308672563,-0.494590698,0.101640945,-0.752224925,0.144795889,1.125394346,-0.004369612,0.785276672,1.374537848,0.457357093,-0.114634574,-0.225833186,0.260244285,-0.785736321,0.6573982,0.055766636,-0.164757991,0.256731768,0.916857631,0.156177317,0.815133261,-0.073881576,-0.280403249,0.029765315,-0.038403353,0.006311665,2.055310901,0
204258,135197,1.755859188,-0.500629615,-0.440689543,1.206393802,-0.486375275,0.068564916,-0.529828157,0.150607988,0.756664186,0.380264449,0.41575618,0.515776176,-0.538576287,0.311052163,0.226105413,0.746881764,-1.049691963,0.953088644,-0.439018673,-0.122856153,0.303176252,0.7972849,0.029556395,-0.421498087,-0.133921817,-0.551413893,0.018746496,-0.0434399,0.108698279,-2.500672362,0
141347,84255,-0.427002012,0.958545732,1.447502448,-0.20474414,0.114625196,-0.395458101,0.586146276,0.130694254,-0.57386092,-0.14074624,0.932453219,0.295583793,-0.429750725,0.407499746,0.22346903,0.497429929,-0.751377712,0.327380831,0.433741022,0.11358483,-0.202850054,-0.589426527,-0.080958611,-0.046945454,-0.187917862,0.083206554,0.257570893,0.113991385,0.005982751,-1.572583976,0
160199,113165,2.04208614,-0.20095798,-1.44666661,0.085664947,0.069883191,-0.663298239,-0.056339539,-0.035033285,0.741534213,0.12671743,0.742802186,0.167328427,-1.62821977,0.988922801,0.365052086,-0.002593174,-0.674890674,0.786921687,0.091462548,-0.32594935,0.282852562,0.901947884,0.043354169,0.744990354,0.257692684,-0.479816772,-0.011968707,-0.051470855,0.001210828,-4.341020965,0
51649,45063,-1.418414218,-0.307655861,1.115249659,-1.566711763,-0.170602089,-0.495543458,-0.461677463,0.638141866,-1.476136547,-0.042840978,1.120577997,0.517459234,0.373122578,-0.021150776,-1.230470714,0.951809215,0.441052869,-1.543481381,0.124582535,0.332177176,0.256173432,0.341441549,-0.013286643,0.035147722,-0.104670637,-0.465991374,0.246313005,-0.005302956,0.05133004,0.21528579,0
269484,163671,-0.648761853,1.025542936,1.140291143,0.084707119,1.30794022,0.921754041,0.851080485,0.161950232,-0.967627306,-0.520604282,0.051323472,0.823419338,1.201896166,0.022988215,-0.503666514,0.104218696,-0.928297852,0.727264893,0.59155059,0.122530548,0.130637743,0.458612679,-0.587504986,-0.155700366,0.987800632,-0.362739325,0.076290506,0.080629161,0.027839,-4.955368323,0
241232,150942,0.00965285,0.839408254,0.185082796,-0.793675478,0.676836781,-0.525825912,0.906996503,-0.0290163,-0.341056667,-0.267441198,0.594850233,0.967284953,0.421795722,0.203581239,-1.079059639,0.117946391,-0.73296906,-0.276744762,0.256157177,0.000422934,-0.223960056,-0.457885216,0.020146401,-0.404586895,-0.463845874,0.164788594,0.259973931,0.080189889,0.005382782,1.100597018,0
263782,161118,0.458670798,0.702785301,-0.547624863,0.085391219,0.950783206,-0.732711965,0.933467914,-0.28995,-0.108426661,-0.381427075,0.952258318,-0.294234342,-0.978550111,-0.702744081,0.52327153,0.031035484,0.393441606,1.42780194,0.78286152,0.023432714,0.279656746,1.132221731,-0.199506798,-0.473912114,-0.672635121,-0.101090622,-0.00209925,-0.090422266,0.019391985,-2.725145686,0
69579,53493,-3.221085409,-1.976270994,2.704310669,1.939045873,1.284675799,0.435275729,-0.790124571,0.578971648,-0.66282979,0.173808013,1.270408118,0.268437202,-0.355140003,-0.036810059,0.601104901,1.202247109,-0.82673199,0.20594595,-2.276753736,-0.388041327,0.293228838,0.885912604,-0.283464046,-0.230250496,0.059456214,0.088388957,0.316576249,-0.023579912,0.353697021,-4.300378902,0
93269,64330,0.75721596,-0.765078377,-0.491404552,0.057295696,-0.168326984,-0.30574566,0.503272906,-0.059362815,-0.30599544,-0.097459111,1.364967358,0.584970955,-0.64344414,0.873941388,0.456426807,0.099709381,-0.196986443,-0.718889746,0.262936756,0.384568252,-0.179458773,-1.1683578,-0.088935009,-0.275707456,0.032076249,0.717869159,-0.131018984,0.008873553,0.328743164,0.943711241,0
16723,28095,0.908129065,-0.285676608,0.38546616,0.546941018,0.265095571,1.659051183,-0.391494412,0.600422467,0.179877527,-0.228778224,1.998476542,1.561844726,-0.141974127,0.24745367,0.187342591,-1.359700148,0.982565485,-2.167644803,-1.053133605,-0.161320303,-0.023730286,0.118771007,0.092435297,-0.989881811,0.07742131,0.373057759,0.022679037,-0.010701395,0.052419127,-2.743846072,0
34921,37888,-0.285511736,1.105483873,-1.279643954,-0.643981857,3.034630835,3.240496653,-1.44396757,-1.86577145,-1.016288348,-1.495800382,0.315648586,-0.215323303,-0.455753493,-0.686358294,1.093294876,1.015110154,0.734044288,0.737122957,-0.177002618,0.751108155,-1.506857301,-0.58264436,-0.997602714,0.914829344,1.432303519,0.502555657,-4.56E-05,0.197102543,-0.000101026,4.772090939,0
155072,104405,1.972010583,-0.363502552,-0.315640404,0.608651034,-0.456354021,-0.086285493,-0.740036139,-0.029746182,2.776264607,-0.539986173,-0.199042764,-2.153522577,1.748570354,1.225026636,-0.198138191,0.103935505,0.174074989,0.614179908,-0.431418918,-0.195644477,0.097796817,0.707840677,0.086872696,0.630057564,-0.031594243,-0.203207957,0.009751849,-0.054409818,0.03882784,1.372619632,0
144179,85922,-0.967392636,1.144531054,0.998608422,-0.2408624,-0.041548711,0.017834237,0.090996672,0.650135416,-0.618636427,-0.301254334,0.951914021,0.386153138,-0.67709307,0.771464328,0.472894278,0.349697775,-0.275486979,-0.072323242,0.084428696,-0.079531343,-0.12266056,-0.512729372,0.040284771,-0.380809616,-0.262129159,0.101688835,0.019754545,0.039300474,0.012139475,6.841317213,0
215694,140184,-1.383706515,-0.349972152,-0.930508487,-1.329271257,1.221205347,-1.76561403,3.022133738,-0.743355353,-0.988508513,-1.433347445,-0.863421674,0.566144402,0.930665975,0.513636575,-1.301036875,-0.615802395,-0.661324448,-0.58813989,-1.163345235,0.67841949,0.612143605,1.127417783,0.243687891,0.120707895,1.082011181,0.227453714,-0.139427614,0.1429742,0.423264514,0.266923314,0
80589,58562,0.988091468,-0.782910167,1.086157497,0.567951004,-1.403881855,-0.165636048,-0.661715433,0.044913211,-0.707815347,0.647572711,-0.041978321,0.326519042,0.783264667,-0.110564225,1.415750501,-1.334775778,0.00421842,0.954149865,-1.860129802,-0.266840176,-0.228707086,-0.356789513,0.074407809,0.339356444,0.081039425,-0.46527065,0.07559731,0.067941281,0.170284668,-0.497854476,0
273227,165497,-3.160660194,-3.303784117,0.744823174,-1.02672133,0.13051817,1.863999967,1.256793393,-0.058717081,-0.919410527,-0.063991739,0.602687649,0.123825734,-0.156758413,-0.336801358,-0.136195747,-1.713464085,0.185215356,0.068446212,-0.994932333,-0.74718319,-0.904591319,-1.561456495,0.060160942,-1.608619913,-0.101011015,0.379956877,0.410569429,-0.510604075,0.883467524,-2.223722005,0
184353,126214,-1.877716341,-0.156392324,1.908178231,0.615262628,0.869933684,2.529655486,-1.13635344,1.236599042,0.255362202,-0.146864743,0.456131014,0.213341869,-0.446568462,0.023254509,1.527137743,-0.093311811,-0.049521388,0.399633135,-0.239877268,0.012176826,0.275751112,1.009359764,-0.66682384,-0.921701154,0.155040385,-0.218891597,0.191937371,-0.422591481,0.034911464,4.523081988,0
76106,56400,-1.558463352,1.872468083,2.182969113,3.042658564,-1.16490067,0.969500495,-1.744237642,-1.781035371,-0.809313924,0.033955917,-1.404085446,-0.67196508,-1.567965447,0.539618678,0.552389051,0.183935164,0.616411012,0.440928236,0.838836982,0.689638297,-1.274710924,0.352778887,0.00038705,0.323400283,-0.067618863,0.219736188,0.065276435,0.131698039,-0.001786942,-6.032618096,0
26872,34294,1.246149371,-0.478467349,0.285257861,-0.600894307,-0.89299281,-0.445170977,-0.735046991,0.09461304,-0.977935123,0.274019896,2.16165494,0.000126209,-0.107994169,-1.053083202,0.52713692,1.466485762,1.128426431,-0.853040431,0.162515807,0.142968151,0.158632606,0.289124607,0.017354127,0.129115072,0.221713396,-0.277639045,0.043234872,0.042541308,0.050121539,1.912103495,0
131875,79773,1.243568942,1.20326126,-1.617139111,1.672061103,0.717231869,-1.860880931,0.679550994,-0.315299113,-0.252626681,-1.510603426,0.60653066,-1.169373511,-1.433466459,-3.119485688,1.205238423,1.096255266,2.774800925,1.48857952,-0.812242631,-0.114924278,-0.221764042,-0.615301862,-0.202381842,0.013367697,0.817723368,-0.282749286,0.005538223,0.064742891,0.000594041,-1.15821253,0
60159,49189,-4.817384234,3.855195161,-1.846225918,-0.517150217,-1.630545351,-0.889751249,-1.107953095,2.139806593,0.827424703,1.949492291,-1.455364149,1.105535978,1.508355813,0.686506029,0.836206634,0.804665766,-0.025025652,-0.225508009,-0.012213134,0.85233329,-0.445930674,-0.956811826,0.23375433,-0.498342971,0.661371961,0.186201805,0.844148422,0.525769313,0.014256229,-0.592730537,0
152172,97023,-0.600400634,1.094767469,0.310567993,-0.872875898,0.300669021,0.175447335,-0.253534102,0.76522208,1.67120663,-1.705734004,1.059358213,-2.841436534,0.071452984,0.742517492,-0.77487577,1.186716055,0.838245181,1.619509833,-0.017595831,-0.160203549,-0.421496435,-1.026815972,-0.040101851,-0.166214237,-0.14897629,-0.311637347,0.12514985,0.0244044,0.001817038,-6.030990412,0
88357,62108,1.099471149,-0.343821714,-1.015047576,0.380504846,1.954355961,3.807243582,-0.557614287,0.905799457,0.380600646,-0.093195096,-0.64688256,0.279754218,-0.208265627,0.012241164,-0.254561664,-0.059873746,-0.481281047,0.0782795,0.319846843,0.104137468,-0.071465885,-0.275608354,-0.228357064,1.02085212,0.878532481,-0.284200436,0.020249189,0.031933099,0.097194294,-5.789766454,0
126056,77918,0.619008596,-0.741471528,-0.057556281,1.034002732,-0.373164946,0.673498508,-0.245920749,0.364106869,0.592711732,-0.867948606,1.593508471,0.828172225,-0.766317948,-1.445611455,-0.567687076,-0.242827467,1.641654869,-0.142640046,-0.48967347,0.280266186,0.138269559,0.218850097,-0.2969387,-0.329321741,0.316520493,0.644257733,-0.012480007,0.078247159,0.290398236,2.101846864,0
55683,47071,1.35022052,-0.962055611,-0.02470215,-2.310390169,-1.033944929,-0.48729098,-0.716186665,0.079799088,0.170837904,-0.064492245,1.055940317,0.132402477,-1.331787384,0.703326811,1.344548976,-1.883666291,0.094986494,1.523223168,0.041655909,-0.553019874,-0.389351663,-0.691196898,0.044000431,-0.336941244,0.244365742,-0.051010102,0.008680678,-0.004425057,0.022034096,-2.844356548,0
228206,145406,2.259587698,-0.661435842,-1.790853671,-1.324460657,0.23495868,-0.179742471,-0.388466848,-0.213575356,-0.939990469,0.994956489,0.495604517,0.425749508,1.615012171,-0.107569922,-0.4181251,1.283825929,-0.529366247,-0.649986346,1.043159267,0.137491305,0.422234463,1.26795765,-0.113401781,-0.040485733,0.35411662,0.059170397,-0.047964778,-0.078619978,0.018111469,-2.383803104,0
67860,52731,-1.002578933,1.03051222,1.537447562,0.671351555,0.330841768,-0.002068063,1.011697763,-0.255372886,0.15118188,0.14686391,-0.591127287,0.030796518,-0.339006377,-0.339330266,-0.219951636,-0.948888136,0.168066227,-0.835993202,-0.18756537,-0.027630228,-0.090498191,0.161491686,-0.248631761,0.083405962,0.120950805,-0.396215963,-0.15848679,-0.020504636,0.052561513,-8.217110619,0
125051,77523,1.008755608,-2.130240728,1.050483077,-0.732999504,-2.399797147,0.009593269,-1.364573478,0.028033787,-0.702619607,1.034727213,-1.241161826,-0.381607311,0.506012577,-1.300581606,-1.369110373,-1.009131942,1.118035087,-0.052500551,0.124985817,0.100453802,-0.03450254,0.170367403,-0.285533794,0.439632557,0.426733129,-0.022064508,0.047219895,0.075150108,0.290555715,-1.182185829,0
125484,77692,-2.005357013,1.987515921,0.32066768,-0.117869281,-0.981987478,-0.416880486,-0.577155525,1.509453006,-0.776266011,-0.232286343,1.283765054,1.23804655,-0.030230472,1.219391555,0.319105651,0.386878985,0.196300874,-0.274830015,-0.193475134,-0.014644249,-0.064362814,-0.413204484,0.193812675,0.197909933,-0.14172646,0.078717543,0.116181111,0.038824278,0.011771844,-5.508377451,0
103353,68616,-1.153492389,0.613231967,0.735410861,-0.949586869,0.184041306,-0.853772384,0.641111616,0.450096956,-1.01878066,-0.89168741,1.407473693,0.610631311,-0.861042,1.046709282,-0.272466397,0.1864255,-0.098271917,-0.760797703,-0.409826323,-0.087761177,-0.110017713,-0.743025824,0.198417689,0.224790949,-0.459914631,0.521799282,-0.13921592,-0.010407743,0.064338404,-3.121298733,0
55601,47034,-0.67451365,-0.167555977,0.731280201,-2.131491988,-0.458835352,-0.314295551,-0.466678707,0.429225332,-3.266355322,0.868392921,1.034323541,0.113361221,1.156756269,0.212009697,-0.429065483,-0.601819498,0.659298722,-0.295366951,0.273340712,-0.274178749,-0.304925699,-0.835097783,0.126581017,-0.359930362,-0.44997231,-0.575201399,0.024480734,0.019373649,0.02662446,2.025527124,0
153816,100196,1.97464456,0.27511649,-1.494467538,1.617326503,0.483077556,-1.08408377,0.600746105,-0.515668736,1.455812311,-0.112189348,0.021912701,-2.107508879,1.541882891,1.965629569,-1.285283228,-0.776546554,0.592424711,-0.393375188,-0.460829764,-0.271305393,-0.067807771,0.216205621,-0.02476185,-0.064589691,0.437154926,-0.536085102,-0.055058386,-0.062749374,0.046432312,-6.64400288,0
30382,35903,-1.228091195,-0.420037018,1.48738,0.414587756,1.241040366,1.194553015,-0.548509486,0.511075759,0.367265443,-0.276046313,-0.615021888,0.369214455,0.096476889,-0.308892518,-0.338179541,0.376293711,-0.834609042,0.760918953,0.599247106,-0.204110254,-0.023086114,0.217254245,-0.374256073,-1.704711164,-0.368841474,-0.415241268,0.257007261,0.084410732,0.082689092,-2.430377259,0
86559,61293,1.12147677,0.142171662,0.509325613,1.319317615,-0.229567131,-0.007661387,-0.055909297,0.151523121,0.085772907,0.048852347,1.246284849,1.027271813,-0.747458801,0.388357848,-0.75374654,-0.581914745,0.105708339,-0.48204214,-0.153404822,-0.216376102,-0.050498931,0.056817286,-0.041602784,0.212046922,0.605816815,-0.346192943,0.022730305,0.02679964,0.002253132,1.511320695,0
